Sale Date,Client ID,Sale ID,Item name,Batch #,Sales Notes,Location,Notes,Color,Size,Item price (excluding tax),Quantity,Subtotal (excluding tax),Discount %,Discount amount,Tax,Item Total,Total Paid w/ Payment Method,Payment Method
3/16/2025,100002788,4424,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/16/2025,1,4414,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/16/2025,1,4421,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/16/2025,1,4417,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/16/2025,1,4418,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/16/2025,1,4419,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/16/2025,1,4406,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/16/2025,100002072,4436,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/16/2025,100002791,4428,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/16/2025,100000254,4407,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/16/2025,100000254,4407,Americano,---,,Golf - experience,,---,---,0.5,1,0.5,0,0,0.044,0.544,0.544,Credit card (Visa/MC-Keyed)
3/17/2025,100002765,4446,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/17/2025,100002802,4460,10 Lesson Pack  (Johnson Poh),---,,Online Store,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (AMEX-Keyed)
3/17/2025,100002805,4468,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (AMEX-Keyed)
3/17/2025,100002801,4456,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
3/17/2025,1,4451,Coke Zero,---,,Golf - experience,,---,---,0.598,1,0.598,10,0.3,0.028,0.326,0.326,Credit card (AMEX-Keyed)
3/17/2025,100002586,4461,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/17/2025,100002586,4463,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/17/2025,100002797,4450,Trial Lesson W/ Kim On You,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/17/2025,100000469,4445,30 Mins 1:1 Lesson W/ Aiko H,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/17/2025,100000469,4445,60 Mins 1:1 Lesson W/ Aiko H.,---,,Golf - experience,,---,---,44,1,44,0,0,3.96,47.96,47.96,Credit card (Visa/MC-Keyed)
3/17/2025,100002154,4443,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,10,0.2,0.018,0.218,0.218,Credit card (Visa/MC-Keyed)
3/17/2025,100002799,4449,10 Lesson Pack ( Aiko H),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/17/2025,100001793,4448,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/17/2025,100002479,4444,SKA Group Class,---,,Golf - experience,,---,---,40,1,40,0,0,3.6,43.6,43.6,Credit card (Visa/MC-Keyed)
3/17/2025,100001533,4466,30 Mins 1:1 Lesson W/ Jasper,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/17/2025,100002798,4447,Trial Lesson w/ Jasper ,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/17/2025,100002796,4442,Group Trial Paul,---,,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Credit card (Visa/MC-Keyed)
3/17/2025,100000004,4452,Group Trial Jiali,---,,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Credit card (Visa/MC-Keyed)
3/17/2025,1,4453,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/17/2025,1,4458,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/17/2025,1,4459,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/17/2025,1,4469,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/17/2025,100002678,4467,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/17/2025,100002771,4464,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/17/2025,100000056,4457,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/17/2025,100002154,4465,60 Mins Practise,---,Redeemed 2x 30 mins practice vouchers,Golf - experience,,---,---,8.72,1,8.72,20,8.72,0,0,0,Misc. (Comp/Guest)
3/17/2025,100002803,4462,Trial Lesson W/ Johnson Poh,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Misc. (Paynow/Bank Transfer)
3/17/2025,100002795,4455,Group Trial Jasper,---,,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Misc. (Paynow/Bank Transfer)
3/17/2025,100002800,4454,Trial Lesson W/ Johnson Poh,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Misc. (Paynow/Bank Transfer)
3/18/2025,100001968,4495,20 Lesson Pack (Kim On You),---,,Golf - experience,,---,---,340.00,1,340.00,0,0,30.6,370.60,370.60,Credit card (AMEX-Keyed)
3/18/2025,100001968,4495,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,3,4.8,2.448,29.648,29.648,Credit card (AMEX-Keyed)
3/18/2025,100000256,4494,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/18/2025,100000473,4472,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/18/2025,100002586,4477,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/18/2025,100001592,4489,Mineral Water,---,,Golf - experience,,---,---,0.4,2,0.8,0,0,0.072,0.872,0.872,Credit card (Visa/MC-Keyed)
3/18/2025,100002104,4484,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/18/2025,100002813,4496,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/18/2025,100002812,4488,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/18/2025,100002810,4482,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/18/2025,100002809,4479,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/18/2025,100002766,4474,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
3/18/2025,100002811,4487,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/18/2025,100001313,4501,10 Lesson Pack  (Johnson Poh),---,,Online Store,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/18/2025,100002154,4490,Golfzon 18 Holes - 3 Pax,---,,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Credit card (Visa/MC-Keyed)
3/18/2025,100002154,4490,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
3/18/2025,100002154,4476,Coke Zero,---,,Golf - experience,,---,---,0.6,2,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
3/18/2025,100002154,4476,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/18/2025,100002154,4480,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
3/18/2025,100002154,4480,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
3/18/2025,100000449,4478,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/18/2025,100002807,4473,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/18/2025,100000518,4500,100+,---,,Golf - experience,,---,---,0.6,2,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
3/18/2025,100002777,4470,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/18/2025,100001973,4471,Trial Lesson W/ Son Gunwoo,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/18/2025,100002798,4481,60 Mins 1:1 Lesson W/ Jasper Park.,---,,Golf - experience,,---,---,44,1,44,3,6.6,3.366,40.766,40.766,Credit card (Visa/MC-Keyed)
3/18/2025,100002577,4498,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/18/2025,1,4493,Nescafe,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/18/2025,1,4485,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/18/2025,1,4486,Sparkling Water,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/18/2025,100001365,4491,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
3/18/2025,100000078,4475,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/18/2025,100002791,4492,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/18/2025,100002791,4497,Trial Lesson W/ Jiali Khee,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/18/2025,100001731,4499,Sparkling Water,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/18/2025,100001592,4483,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Misc. (Paynow/Bank Transfer)
3/19/2025,100001044,4513,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/19/2025,100002816,4507,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/19/2025,100002816,4507,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/19/2025,100002586,4510,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/19/2025,100002759,4518,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/19/2025,100001921,4506,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/19/2025,100001921,4506,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/19/2025,100002819,4519,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/19/2025,100000052,4520,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
3/19/2025,100000707,4515,Americano,---,,Golf - experience,,---,---,0.5,1,0.5,0,0,0.044,0.544,0.544,Credit card (Visa/MC-Keyed)
3/19/2025,100002389,4511,10 Lesson Pack (Joey Poh.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/19/2025,100002389,4511,10 Lesson Pack (Jiali Khee.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/19/2025,100002053,4514,Trial Lesson W/ Kim On You,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/19/2025,100002105,4517,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/19/2025,100000989,4522,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/19/2025,100002817,4508,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/19/2025,100000689,4516,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/19/2025,100002820,4521,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/19/2025,100002815,4505,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/19/2025,100002814,4504,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/19/2025,100002796,4502,25 Practice Credits,---,,Golf - experience,,---,---,75.676,1,75.676,2,6.824,6.076,74.928,73.574,Credit card (Visa/MC-Keyed)
3/19/2025,100002796,4502,5 Semi Private (1:2 Lesson) w/ Paul Finch,---,,Golf - experience,,---,---,252.00,1,252.00,0,0,22.68,274.68,274.68,Credit card (Visa/MC-Keyed)
3/19/2025,1,4512,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/19/2025,1,4523,Coke Zero,---,,Golf - experience,,---,---,0.598,1,0.598,10,0.3,0.028,0.326,0.326,Credit card (Visa/MC-Keyed)
3/19/2025,1,4525,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/19/2025,100002753,4503,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/19/2025,100000099,4509,Trial Lesson W/ Son Gunwoo,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/19/2025,100002821,4524,Trial Lesson W/ Son Gunwoo,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Misc. (Paynow/Bank Transfer)
3/20/2025,100001567,4527,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/20/2025,100002154,4554,Golfzon 9 Holes - 4 Pax,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/20/2025,100001540,4547,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/20/2025,100002829,4552,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (AMEX-Keyed)
3/20/2025,100002586,4531,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/20/2025,100001088,4545,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100000842,4526,Trial Lesson W/ Kim On You,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/20/2025,100000275,4562,10 Lesson Pack (Jasper  Park),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/20/2025,100000275,4562,50 Practice Credits,---,,Golf - experience,,---,---,140,1,140,2,14,11.34,137.34,137.34,Credit card (Visa/MC-Keyed)
3/20/2025,100002826,4538,Trial Lesson W/ Aiko H,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/20/2025,100002832,4557,10 Lesson Pack  (Johnson Poh),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/20/2025,100000095,4528,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/20/2025,100000469,4529,30 Mins 1:1 Lesson W/ Aiko H,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/20/2025,100002828,4549,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
3/20/2025,100002154,4541,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
3/20/2025,100002154,4534,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
3/20/2025,100002154,4535,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
3/20/2025,100002154,4537,Golfzon 18 Holes - 3 Pax,---,,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Credit card (Visa/MC-Keyed)
3/20/2025,100000398,4544,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/20/2025,100002804,4540,10 Lesson Pack (Kim On You),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
3/20/2025,100002804,4540,25 Practice Credits,---,,Golf - experience,,---,---,74.998,1,74.998,2,7.5,6.076,73.574,73.574,Credit card (Visa/MC-Keyed)
3/20/2025,100002315,4553,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100002315,4553,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/20/2025,100001921,4539,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/20/2025,100002824,4533,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/20/2025,100002825,4536,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100002673,4550,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/20/2025,100002673,4551,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100002823,4530,Trial Lesson w/ Jasper ,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/20/2025,100002476,4558,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/20/2025,100002476,4558,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/20/2025,100002699,4532,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100002699,4532,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/20/2025,100000787,4542,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/20/2025,1,4543,Mineral Water,---,,Golf - experience,,---,---,0.4,3,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
3/20/2025,1,4548,Flat White,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/20/2025,1,4555,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
3/20/2025,1,4564,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
3/20/2025,100002833,4563,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100002833,4560,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/20/2025,100002827,4546,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/20/2025,100002830,4561,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100002830,4556,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/20/2025,100002831,4559,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Misc. (Paynow/Bank Transfer)
3/20/2025,100002831,4559,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Misc. (Paynow/Bank Transfer)
3/21/2025,100002773,4582,10 Lesson Pack  (Johnson Poh),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (AMEX-Keyed)
3/21/2025,100002773,4582,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (AMEX-Keyed)
3/21/2025,100001723,4588,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (AMEX-Keyed)
3/21/2025,100002829,4567,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
3/21/2025,100002829,4577,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
3/21/2025,100002608,4591,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
3/21/2025,100002484,4587,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
3/21/2025,100002834,4565,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/21/2025,100001928,4571,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
3/21/2025,100002597,4585,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
3/21/2025,100000561,4572,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
3/21/2025,100002154,4569,Golfzon 18 Holes - 1 Pax,---,,Golf - experience,,---,---,20,1,20,0,0,1.8,21.8,21.8,Credit card (Visa/MC-Keyed)
3/21/2025,100002154,4589,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
3/21/2025,100002154,4590,Mineral Water,---,,Golf - experience,,---,---,0.4,2,0.8,0,0,0.072,0.872,0.872,Credit card (Visa/MC-Keyed)
3/21/2025,100001656,4586,1 month storage,---,,Golf - experience,,---,---,6,2,12,0,0,1.08,13.08,13.08,Credit card (Visa/MC-Keyed)
